CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
716201133,35,F,2,High School,Married,Less than $40K,Blue,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0,Existing Customer
717915783,60,M,0,Unknown,Married,$60K - $80K,Blue,47,5,1,3,4541.0,1037,3504.0,0.825,2829,44,0.467,0.228,Attrited Customer
824172258,34,F,2,Unknown,Divorced,Less than $40K,Blue,30,3,1,2,4408.0,1510,2898.0,0.73,4495,77,0.833,0.343,Existing Customer
815091333,48,F,3,Unknown,Married,Less than $40K,Blue,43,3,1,2,3119.0,2196,923.0,0.81,4705,77,1.2,0.704,Existing Customer
821370858,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,4,6690.0,1884,4806.0,0.791,1734,39,0.625,0.282,Existing Customer
715140933,45,F,3,Graduate,Single,$40K - $60K,Silver,39,5,2,4,21425.0,1459,19966.0,1.061,3704,60,0.538,0.068,Existing Customer
718504983,45,F,2,Graduate,Married,Less than $40K,Blue,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,Existing Customer
715399908,54,F,2,High School,Single,Unknown,Blue,45,5,3,5,7563.0,1465,6098.0,0.511,4175,67,0.718,0.194,Existing Customer
817958733,42,F,2,Uneducated,Married,Unknown,Blue,37,6,1,1,5099.0,958,4141.0,0.607,4025,73,0.521,0.188,Existing Customer
772491333,31,F,1,Post-Graduate,Married,Less than $40K,Blue,21,2,1,2,5342.0,2005,3337.0,0.682,14738,94,0.709,0.375,Existing Customer
716497908,49,F,1,Doctorate,Married,Unknown,Blue,36,3,1,2,8519.0,0,8519.0,0.873,3698,65,0.625,0.0,Existing Customer
717571683,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981.0,0,23981.0,0.196,4536,61,0.605,0.0,Attrited Customer
717400533,54,F,0,High School,Married,Less than $40K,Blue,45,5,2,2,2704.0,789,1915.0,1.039,4839,92,0.769,0.292,Existing Customer
712180308,36,M,4,High School,Single,$120K +,Blue,36,1,3,3,27929.0,1898,26031.0,0.725,14755,123,0.732,0.068,Existing Customer
712072908,48,M,4,College,Single,$80K - $120K,Blue,36,4,3,2,2852.0,736,2116.0,0.386,1382,40,0.29,0.258,Existing Customer
718528008,60,F,1,High School,Married,Less than $40K,Blue,47,2,3,1,3845.0,1460,2385.0,0.857,14432,106,0.828,0.38,Existing Customer
714759708,54,F,1,High School,Single,Unknown,Blue,36,2,2,3,10798.0,1378,9420.0,0.631,13681,105,0.81,0.128,Existing Customer
713158083,56,M,2,High School,Single,$120K +,Blue,46,2,4,4,7327.0,0,7327.0,0.598,2185,41,0.864,0.0,Attrited Customer
766628733,56,M,3,Uneducated,Single,$60K - $80K,Blue,49,3,3,3,1623.0,0,1623.0,1.058,4965,74,0.805,0.0,Existing Customer
824799108,46,F,3,High School,Married,$40K - $60K,Blue,42,2,2,1,10901.0,1874,9027.0,0.608,7498,90,0.5,0.172,Existing Customer
719728383,38,F,4,Graduate,Married,Unknown,Blue,28,4,1,2,6861.0,1598,5263.0,2.103,2228,39,0.95,0.233,Existing Customer
718756533,47,M,2,Uneducated,Married,$80K - $120K,Blue,41,1,2,1,13356.0,1497,11859.0,0.753,8963,105,0.694,0.112,Existing Customer
714885258,44,M,4,Unknown,Unknown,$80K - $120K,Blue,37,5,1,2,4234.0,972,3262.0,1.707,1348,27,1.7,0.23,Existing Customer
794227308,56,M,2,College,Married,$80K - $120K,Blue,50,1,1,3,10214.0,1433,8781.0,0.64,4493,79,0.881,0.14,Existing Customer
708398283,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,2,4394.0,885,3509.0,1.04,1377,32,0.684,0.201,Existing Customer
710668458,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,3,0,3696.0,0,3696.0,0.916,3405,76,0.727,0.0,Existing Customer
712845258,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516.0,1642,32874.0,0.891,4161,71,0.868,0.048,Existing Customer
713926308,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0,1458,1166.0,0.809,4487,61,0.743,0.556,Existing Customer
709071408,56,F,5,Graduate,Single,$40K - $60K,Blue,37,4,2,1,2607.0,1702,905.0,0.802,4949,74,0.762,0.653,Existing Customer
716311683,43,M,4,College,Married,$80K - $120K,Blue,36,4,1,2,32733.0,1448,31285.0,0.655,3452,54,0.862,0.044,Existing Customer
826780683,40,M,3,Graduate,Married,$60K - $80K,Blue,36,6,2,2,15008.0,0,15008.0,0.784,3943,85,0.771,0.0,Existing Customer
787501758,51,F,3,High School,Single,Less than $40K,Blue,39,5,2,1,4038.0,1237,2801.0,0.61,4188,68,0.545,0.306,Existing Customer
710816358,29,M,1,Post-Graduate,Married,Less than $40K,Blue,18,4,3,2,2963.0,1466,1497.0,1.378,2523,48,0.846,0.495,Existing Customer
712807758,47,F,3,Graduate,Single,Less than $40K,Blue,39,3,3,3,1438.3,0,1438.3,0.502,2476,32,0.778,0.0,Attrited Customer
709117533,42,M,3,High School,Single,$80K - $120K,Blue,36,4,3,1,21134.0,1508,19626.0,0.505,1556,35,0.842,0.071,Existing Customer
752648883,49,F,2,College,Single,Less than $40K,Blue,41,6,3,1,2018.0,1366,652.0,0.964,4842,69,0.5,0.677,Existing Customer
721418133,45,F,3,Graduate,Single,Less than $40K,Blue,33,6,2,3,2016.0,972,1044.0,0.685,4535,82,0.745,0.482,Existing Customer
748503708,54,F,1,High School,Single,Less than $40K,Blue,47,6,4,3,2797.0,1627,1170.0,0.413,1566,36,0.714,0.582,Existing Customer
712244733,56,F,1,Unknown,Married,Less than $40K,Blue,45,4,1,2,3132.0,2230,902.0,0.78,4412,73,0.659,0.712,Existing Customer
713039808,45,M,4,College,Married,Less than $40K,Blue,32,3,2,1,6637.0,0,6637.0,0.675,1801,48,0.6,0.0,Existing Customer
719459358,52,M,1,Doctorate,Married,$120K +,Blue,41,4,2,2,33864.0,989,32875.0,1.219,1751,48,0.92,0.029,Existing Customer
778699908,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,2,3,3,14447.0,0,14447.0,0.856,915,29,2.222,0.0,Attrited Customer
714154533,45,F,3,High School,Single,Unknown,Blue,36,6,1,2,3111.0,1994,1117.0,0.753,4478,56,0.697,0.641,Existing Customer
821797008,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,Attrited Customer
785311158,54,F,2,Graduate,Single,Less than $40K,Blue,48,6,1,4,6610.0,928,5682.0,0.894,3328,69,0.683,0.14,Existing Customer
718050033,54,M,2,College,Married,$120K +,Blue,43,3,2,3,5657.0,1719,3938.0,0.606,2028,55,0.667,0.304,Existing Customer
716067333,61,M,0,Graduate,Married,Unknown,Blue,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136,Existing Customer
718279008,44,M,3,High School,Single,$60K - $80K,Silver,36,5,2,3,25276.0,0,25276.0,0.849,2282,38,0.583,0.0,Attrited Customer
711040758,32,M,0,Uneducated,Single,$40K - $60K,Blue,36,4,3,3,7200.0,0,7200.0,0.894,3006,83,0.93,0.0,Existing Customer
712258308,58,F,4,High School,Single,Less than $40K,Blue,39,3,1,3,2755.0,1483,1272.0,0.806,4394,75,0.63,0.538,Existing Customer
798553158,62,F,1,Graduate,Single,Less than $40K,Blue,56,1,2,1,3109.0,0,3109.0,1.054,5470,72,0.674,0.0,Attrited Customer
712982808,47,M,2,Doctorate,Divorced,$80K - $120K,Blue,32,1,3,3,1438.3,0,1438.3,0.454,2388,42,0.5,0.0,Attrited Customer
718570158,54,F,4,College,Single,Less than $40K,Blue,44,3,3,2,2901.0,2517,384.0,0.608,4731,83,0.804,0.868,Existing Customer
789043008,55,F,2,Post-Graduate,Divorced,Less than $40K,Blue,43,4,2,4,9919.0,0,9919.0,0.496,2058,70,0.842,0.0,Existing Customer
718265658,47,F,4,Uneducated,Single,Less than $40K,Blue,36,3,1,2,2092.0,1499,593.0,0.811,4130,80,1.162,0.717,Existing Customer
779192283,51,F,2,Unknown,Married,Less than $40K,Blue,39,3,1,2,6462.0,2517,3945.0,0.842,4156,77,0.833,0.39,Existing Customer
709239483,49,F,1,Graduate,Married,$40K - $60K,Blue,36,5,3,1,2721.0,1527,1194.0,0.743,4622,88,0.725,0.561,Existing Customer
718696458,52,F,1,Graduate,Married,Less than $40K,Blue,42,4,2,3,2012.0,1230,782.0,0.668,3822,68,0.659,0.611,Existing Customer
715047333,57,F,1,High School,Married,Unknown,Blue,36,5,2,3,1734.0,980,754.0,0.639,4313,92,0.917,0.565,Existing Customer
715297908,41,F,4,College,Unknown,Unknown,Blue,22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782,Attrited Customer
787593558,42,M,3,Graduate,Married,$80K - $120K,Blue,34,6,3,0,4562.0,2258,2304.0,0.861,3740,55,0.833,0.495,Existing Customer
714173808,44,F,4,Graduate,Single,Less than $40K,Blue,34,5,1,2,4214.0,1249,2965.0,0.542,1389,34,0.478,0.296,Existing Customer
720142308,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0,Attrited Customer
711834708,55,M,4,College,Married,$80K - $120K,Blue,40,4,2,5,4047.0,1482,2565.0,0.959,16191,102,0.789,0.366,Existing Customer
718748133,34,F,3,Graduate,Single,Unknown,Blue,23,5,1,0,2591.0,0,2591.0,0.61,3876,67,0.763,0.0,Existing Customer
710802258,46,F,2,Graduate,Married,Less than $40K,Blue,38,4,3,0,2888.0,2245,643.0,0.772,1111,26,0.368,0.777,Existing Customer
709328733,49,F,2,Uneducated,Married,Less than $40K,Blue,37,6,3,3,9723.0,2459,7264.0,0.444,1258,24,1.0,0.253,Existing Customer
718899708,55,F,1,College,Married,Unknown,Blue,36,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105,Existing Customer
711142308,37,M,0,High School,Divorced,$40K - $60K,Blue,36,3,1,5,3091.0,0,3091.0,0.665,2572,65,0.548,0.0,Existing Customer
716331408,52,F,4,Unknown,Married,Less than $40K,Blue,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,Attrited Customer
780511683,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4,3,3,4413.0,232,4181.0,0.799,7869,76,0.767,0.053,Attrited Customer
714960408,44,F,3,College,Single,Less than $40K,Blue,34,4,3,1,1605.0,890,715.0,0.742,2722,45,0.5,0.555,Attrited Customer
712177908,50,F,4,College,Single,Less than $40K,Blue,36,1,3,1,2446.0,1763,683.0,0.598,4310,75,0.875,0.721,Existing Customer
715379133,51,F,1,College,Single,Less than $40K,Blue,36,4,4,2,1737.0,1145,592.0,0.809,1954,42,1.333,0.659,Existing Customer
713373708,54,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,3,1857.0,0,1857.0,0.488,2464,57,0.839,0.0,Attrited Customer
809425533,45,F,2,Uneducated,Divorced,$40K - $60K,Silver,40,5,2,2,15785.0,1174,14611.0,0.732,8097,105,0.842,0.074,Existing Customer
709855608,46,F,4,High School,Married,Less than $40K,Blue,36,3,3,4,1438.3,981,457.3,0.663,1114,33,0.65,0.682,Existing Customer
718811058,40,M,3,Unknown,Married,$80K - $120K,Blue,36,6,2,2,5014.0,1887,3127.0,0.806,4391,66,0.571,0.376,Existing Customer
711474333,57,F,2,Uneducated,Single,Less than $40K,Blue,51,3,5,2,1614.0,0,1614.0,0.241,1690,38,0.357,0.0,Attrited Customer
811915383,36,M,3,Uneducated,Married,$40K - $60K,Blue,31,6,2,2,3152.0,1986,1166.0,1.328,2530,50,0.724,0.63,Existing Customer
797743233,45,M,3,Uneducated,Unknown,$60K - $80K,Blue,39,3,2,3,5996.0,865,5131.0,0.511,4542,77,0.481,0.144,Existing Customer
708244458,47,F,2,Unknown,Married,Less than $40K,Blue,35,3,3,2,2793.0,1517,1276.0,0.712,3485,72,0.895,0.543,Existing Customer
714477408,36,F,3,High School,Married,Less than $40K,Blue,36,3,3,3,2977.0,1340,1637.0,0.507,2201,39,0.345,0.45,Attrited Customer
711005583,37,M,3,High School,Single,$80K - $120K,Blue,24,1,2,3,3437.0,1064,2373.0,0.851,5110,76,0.854,0.31,Existing Customer
711399408,34,F,2,Graduate,Divorced,Unknown,Blue,25,2,3,4,12373.0,0,12373.0,0.71,2462,40,0.429,0.0,Attrited Customer
712399308,38,F,3,High School,Unknown,Less than $40K,Blue,36,5,3,3,2989.0,2387,602.0,0.437,2143,67,0.558,0.799,Attrited Customer
811793433,50,F,3,Graduate,Divorced,Unknown,Silver,45,2,1,2,34516.0,2381,32135.0,0.748,15071,103,0.717,0.069,Existing Customer
720093333,41,M,3,Post-Graduate,Divorced,$120K +,Blue,29,6,1,3,3491.0,2506,985.0,0.873,4855,79,0.58,0.718,Existing Customer
787518258,49,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,8549.0,0,8549.0,1.023,9192,77,0.791,0.0,Attrited Customer
718376583,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,4,3,2,34516.0,751,33765.0,0.357,5806,40,0.429,0.022,Attrited Customer
780612558,58,F,1,Graduate,Single,$40K - $60K,Blue,46,3,3,3,1996.0,1850,146.0,0.952,3421,55,0.719,0.927,Existing Customer
711781233,53,F,3,Graduate,Married,Unknown,Blue,45,6,1,3,1882.0,0,1882.0,0.8,5221,87,0.891,0.0,Existing Customer
713759583,54,F,3,High School,Married,Less than $40K,Blue,36,1,1,1,3173.0,1822,1351.0,0.801,4883,71,0.614,0.574,Existing Customer
708286683,57,M,2,Uneducated,Single,$80K - $120K,Blue,43,6,3,1,12045.0,1749,10296.0,0.736,4884,86,0.87,0.145,Existing Customer
720967233,43,F,2,Unknown,Married,Less than $40K,Blue,29,4,1,1,3327.0,2517,810.0,0.793,4901,88,0.913,0.757,Existing Customer
789701658,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,2,2047.0,1196,851.0,0.623,2180,33,0.941,0.584,Existing Customer
810201783,26,F,0,Graduate,Single,$40K - $60K,Blue,17,5,3,3,3119.0,1328,1791.0,0.722,2740,62,0.512,0.426,Existing Customer
709548783,44,M,2,Doctorate,Unknown,$40K - $60K,Blue,36,5,3,4,1438.3,0,1438.3,0.602,2100,54,0.588,0.0,Attrited Customer
721109358,39,M,3,High School,Married,$60K - $80K,Blue,27,6,2,1,2583.0,0,2583.0,0.781,4162,87,0.812,0.0,Existing Customer
716841783,51,M,0,Graduate,Married,$120K +,Blue,36,4,2,3,18733.0,1292,17441.0,0.442,5080,85,0.491,0.069,Existing Customer
758863383,47,F,2,Uneducated,Unknown,Less than $40K,Silver,36,1,3,2,14767.0,948,13819.0,0.999,13090,104,0.625,0.064,Existing Customer
717724233,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28,2,1,3,9959.0,734,9225.0,0.86,16732,116,0.812,0.074,Existing Customer
716454858,35,F,2,Graduate,Married,Less than $40K,Blue,28,6,1,3,4014.0,2266,1748.0,0.718,14257,94,0.958,0.565,Existing Customer
715660308,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921.0,2412,509.0,0.823,2612,33,0.375,0.826,Attrited Customer
772661808,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234.0,2055,5179.0,0.703,5051,83,0.66,0.284,Existing Customer
713261133,38,M,4,Graduate,Unknown,$60K - $80K,Blue,22,5,2,3,8632.0,0,8632.0,0.395,2221,40,0.739,0.0,Attrited Customer
719834208,42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604,Existing Customer
708876183,51,M,1,High School,Single,$60K - $80K,Silver,43,2,3,2,28673.0,0,28673.0,0.537,3722,69,0.725,0.0,Existing Customer
709231683,36,F,2,Graduate,Unknown,$40K - $60K,Blue,23,6,2,3,2024.0,901,1123.0,0.659,4861,84,0.75,0.445,Existing Customer
822984108,34,F,4,High School,Single,Less than $40K,Blue,30,4,1,3,3046.0,2279,767.0,0.611,2330,69,0.643,0.748,Existing Customer
712029783,42,M,4,Uneducated,Single,$80K - $120K,Silver,36,2,2,1,34516.0,2253,32263.0,0.853,7836,93,0.603,0.065,Existing Customer
714594933,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,3,0,7065.0,990,6075.0,0.503,3758,65,0.711,0.14,Existing Customer
720991833,48,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,2514.0,2090,424.0,0.842,2603,53,0.606,0.831,Attrited Customer
715500558,45,F,3,Graduate,Married,Unknown,Blue,36,3,1,4,1637.0,774,863.0,1.126,4120,78,1.0,0.473,Existing Customer
719562108,28,F,0,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793.0,1650,11143.0,0.783,2671,67,0.763,0.129,Existing Customer
772236108,40,F,1,Graduate,Married,Unknown,Blue,29,5,1,3,8398.0,1892,6506.0,0.861,1489,29,0.526,0.225,Existing Customer
713590158,41,M,4,Graduate,Single,$60K - $80K,Blue,34,5,2,4,5045.0,2080,2965.0,0.738,2042,40,0.481,0.412,Attrited Customer
714151533,55,F,1,Graduate,Married,$40K - $60K,Blue,46,5,4,4,4589.0,1622,2967.0,0.425,1569,33,0.269,0.353,Existing Customer
710311233,44,F,4,High School,Single,Unknown,Blue,37,3,3,3,7632.0,0,7632.0,0.557,4498,86,0.623,0.0,Existing Customer
717231558,49,F,4,Graduate,Married,Less than $40K,Blue,43,2,2,2,3002.0,1446,1556.0,0.815,4851,74,0.947,0.482,Existing Customer
713845083,41,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599,Attrited Customer
715241583,34,M,3,High School,Married,$120K +,Blue,25,3,2,4,23959.0,2517,21442.0,0.926,1870,45,0.667,0.105,Existing Customer
711118083,54,F,4,Graduate,Divorced,Less than $40K,Blue,43,1,2,1,2506.0,1784,722.0,0.729,4504,80,1.051,0.712,Existing Customer
712829808,39,M,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,Attrited Customer
753327333,41,M,3,Unknown,Married,$80K - $120K,Blue,34,4,4,1,13535.0,1291,12244.0,0.653,1028,21,1.625,0.095,Existing Customer
716447733,32,M,3,Graduate,Married,$40K - $60K,Blue,18,5,3,3,6407.0,963,5444.0,1.052,1921,43,0.72,0.15,Existing Customer
721485708,58,M,2,Uneducated,Married,$80K - $120K,Blue,46,6,1,3,9149.0,1806,7343.0,0.35,1220,36,0.333,0.197,Existing Customer
719925483,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,Existing Customer
714621183,39,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,4,2650.0,1646,1004.0,0.747,4512,80,0.509,0.621,Existing Customer
713167383,57,F,3,High School,Single,Less than $40K,Blue,46,1,2,2,2298.0,1540,758.0,0.708,5154,81,0.976,0.67,Existing Customer
712235433,43,F,1,Graduate,Single,Less than $40K,Blue,36,2,3,2,2886.0,0,2886.0,0.587,2326,50,0.429,0.0,Attrited Customer
808897683,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3,3,3,30271.0,1406,28865.0,1.336,3231,47,0.306,0.046,Attrited Customer
789247458,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,2,3,2801.0,1472,1329.0,1.027,2467,54,0.8,0.526,Existing Customer
708860358,38,M,3,High School,Married,$80K - $120K,Blue,22,4,2,3,6361.0,694,5667.0,0.844,1499,31,0.938,0.109,Existing Customer
715365183,51,F,1,College,Married,Less than $40K,Blue,42,4,2,2,2431.0,0,2431.0,0.886,3323,65,1.097,0.0,Existing Customer
708427908,52,F,4,College,Unknown,Less than $40K,Blue,39,6,3,1,2035.0,1343,692.0,0.835,4643,86,0.686,0.66,Existing Customer
716856408,39,F,4,Graduate,Single,Less than $40K,Blue,28,5,2,4,1438.3,0,1438.3,0.777,2392,44,0.375,0.0,Attrited Customer
779866458,40,F,5,Uneducated,Married,Less than $40K,Blue,24,6,1,1,2038.0,793,1245.0,0.682,3513,67,0.634,0.389,Existing Customer
710761533,44,M,2,Graduate,Unknown,$80K - $120K,Blue,33,3,2,3,23665.0,1624,22041.0,0.574,4190,87,0.706,0.069,Existing Customer
708402333,48,F,2,Doctorate,Divorced,Unknown,Blue,37,6,2,0,4549.0,1313,3236.0,0.777,4782,88,0.66,0.289,Existing Customer
768582033,47,M,3,High School,Married,$40K - $60K,Blue,41,6,3,4,6692.0,1897,4795.0,1.035,3902,76,0.689,0.283,Existing Customer
772728933,50,M,2,High School,Married,$120K +,Blue,40,6,4,3,13709.0,813,12896.0,0.65,2511,40,0.6,0.059,Attrited Customer
715371108,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728.0,0,3728.0,0.358,1632,42,0.448,0.0,Attrited Customer
809984133,37,M,2,Doctorate,Single,$120K +,Blue,32,3,3,5,32056.0,1887,30169.0,0.831,2730,68,0.7,0.059,Existing Customer
711405333,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,2,6849.0,2126,4723.0,0.611,1651,43,0.344,0.31,Existing Customer
787573683,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,Existing Customer
709214358,39,F,3,Graduate,Divorced,Unknown,Blue,30,3,3,2,2420.0,1422,998.0,0.731,1362,24,0.714,0.588,Existing Customer
780251658,32,M,1,High School,Married,$40K - $60K,Blue,18,4,1,4,4583.0,1586,2997.0,0.828,2395,57,0.781,0.346,Existing Customer
708820308,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399.0,2505,10894.0,0.627,1326,31,0.824,0.187,Existing Customer
792524358,55,M,3,High School,Single,$80K - $120K,Gold,49,2,1,3,34516.0,810,33706.0,0.787,7917,95,0.667,0.023,Existing Customer
714559458,46,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681.0,0,1681.0,0.464,1953,48,0.5,0.0,Attrited Customer
712296408,36,F,3,Unknown,Married,$40K - $60K,Blue,22,5,3,3,12958.0,2273,10685.0,0.608,15681,96,0.627,0.175,Existing Customer
779252283,47,F,4,High School,Married,Less than $40K,Blue,29,6,3,0,2712.0,2411,301.0,0.844,5201,82,0.907,0.889,Existing Customer
711683358,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,3313.0,0,3313.0,0.561,2135,44,0.419,0.0,Attrited Customer
757167633,50,M,2,Uneducated,Single,$60K - $80K,Blue,43,4,3,3,4388.0,642,3746.0,0.815,3836,81,0.723,0.146,Existing Customer
788994783,48,F,3,Graduate,Single,Less than $40K,Blue,35,3,4,3,1815.0,557,1258.0,0.672,4519,76,0.854,0.307,Existing Customer
720719883,54,F,1,Graduate,Single,Unknown,Blue,41,3,3,3,1874.0,0,1874.0,0.806,2535,55,0.618,0.0,Attrited Customer
721538883,45,M,4,Graduate,Single,$40K - $60K,Silver,37,4,3,4,15578.0,0,15578.0,0.716,4449,81,0.723,0.0,Existing Customer
710833908,45,M,5,High School,Married,$80K - $120K,Blue,25,1,3,3,25601.0,1384,24217.0,0.745,12896,100,0.852,0.054,Existing Customer
714035283,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2,2802.0,2256,546.0,0.615,2371,46,0.353,0.805,Attrited Customer
790119408,48,F,3,Uneducated,Married,Less than $40K,Blue,41,5,3,2,4960.0,0,4960.0,0.882,2430,48,0.548,0.0,Attrited Customer
811013658,41,M,2,High School,Married,$120K +,Blue,36,4,3,2,10816.0,871,9945.0,0.606,3221,68,0.581,0.081,Existing Customer
714703158,39,F,2,High School,Married,Less than $40K,Blue,36,6,2,3,1578.0,760,818.0,0.709,2017,43,0.955,0.482,Existing Customer
713608383,54,F,1,Unknown,Married,Less than $40K,Blue,40,1,1,4,1438.3,0,1438.3,0.43,1632,36,0.44,0.0,Attrited Customer
712481733,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514,Existing Customer
769578108,40,M,4,Unknown,Single,$60K - $80K,Blue,26,2,2,3,20929.0,1652,19277.0,0.523,4001,76,0.689,0.079,Existing Customer
754654383,30,M,2,High School,Married,Less than $40K,Blue,23,4,2,0,2997.0,1393,1604.0,1.12,1577,35,0.522,0.465,Existing Customer
711147483,46,F,3,Graduate,Single,Less than $40K,Blue,28,2,2,3,8551.0,1067,7484.0,0.931,1097,32,0.778,0.125,Attrited Customer
780378633,43,M,3,College,Unknown,$60K - $80K,Blue,33,4,3,4,9382.0,1455,7927.0,0.482,3412,71,0.821,0.155,Existing Customer
716680983,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3,1,1,1956.0,1053,903.0,0.941,4924,70,0.795,0.538,Existing Customer
713079108,51,F,0,Graduate,Married,Less than $40K,Blue,42,5,3,2,1858.0,925,933.0,1.056,3660,72,0.6,0.498,Existing Customer
717781608,52,F,3,Graduate,Married,Less than $40K,Blue,40,2,2,1,9230.0,1518,7712.0,0.774,14082,99,0.833,0.164,Existing Customer
718819158,54,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,1,3,2488.0,2196,292.0,0.733,4361,75,0.63,0.883,Existing Customer
710077008,43,M,2,Uneducated,Single,$120K +,Blue,33,5,3,1,30137.0,1368,28769.0,0.721,3522,74,0.897,0.045,Existing Customer
793597833,49,F,0,Post-Graduate,Single,Less than $40K,Blue,43,1,3,1,2481.0,1568,913.0,0.537,4466,69,0.533,0.632,Existing Customer
716235783,45,M,3,College,Married,$40K - $60K,Blue,39,3,2,4,7109.0,866,6243.0,0.572,4047,75,0.667,0.122,Existing Customer
709957158,48,M,4,High School,Married,$40K - $60K,Blue,40,5,1,2,2514.0,2251,263.0,0.852,3942,65,0.625,0.895,Existing Customer
711993258,50,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,8264.0,2057,6207.0,0.821,4240,73,0.587,0.249,Existing Customer
785515533,43,F,2,College,Married,Less than $40K,Blue,37,3,3,1,5380.0,1337,4043.0,0.845,8947,93,0.576,0.249,Existing Customer
721443408,46,M,2,Uneducated,Single,$120K +,Blue,33,6,2,3,34516.0,676,33840.0,0.814,3508,58,0.871,0.02,Existing Customer
